Unnamed: 0,Marital Status,Application mode,Application order,Course,Daytime/evening attendance,Previous qualification,Previous qualification (grade),Nacionality,Mother's qualification,Father's qualification,Mother's occupation,Father's occupation,Admission grade,Displaced,Educational special needs,Debtor,Tuition fees up to date,Gender,Scholarship holder,Age at enrollment,International,Curricular units 1st sem (credited),Curricular units 1st sem (enrolled),Curricular units 1st sem (evaluations),Curricular units 1st sem (approved),Curricular units 1st sem (grade),Curricular units 1st sem (without evaluations),Curricular units 2nd sem (credited),Curricular units 2nd sem (enrolled),Curricular units 2nd sem (evaluations),Curricular units 2nd sem (approved),Curricular units 2nd sem (grade),Curricular units 2nd sem (without evaluations),Unemployment rate,Inflation rate,GDP,Target
1104,1,1,1,9238,1,1,1,1,19,19,0,5,1,1,0,0,1,0,0,0,0,0,2,3,1,2,0,0,2,2,2,1,0,0,2,1,2
1718,1,39,1,9119,1,1,3,1,38,37,7,7,2,0,0,0,1,1,0,2,0,0,1,2,0,0,0,0,1,2,1,3,2,0,2,1,0
2745,1,1,2,9853,1,1,1,1,37,19,9,8,3,1,0,0,1,0,0,2,0,0,2,1,2,3,0,0,2,2,2,2,0,0,2,1,2
1264,1,18,2,9500,1,1,2,1,38,37,9,5,1,1,0,0,1,0,1,0,0,0,3,2,3,1,0,0,3,2,3,1,0,2,3,0,2
4329,1,17,1,9238,1,1,0,1,37,1,9,5,0,1,0,0,1,0,1,1,0,0,3,3,2,1,0,0,3,2,3,1,0,2,3,0,2
1151,1,17,1,171,1,1,3,1,37,37,9,1,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0
3673,1,39,1,8014,0,19,1,1,19,19,144,141,2,0,0,1,1,0,1,3,0,0,2,2,3,1,0,0,2,2,1,3,0,1,1,3,2
1921,1,1,2,9238,1,1,2,1,37,38,9,8,3,1,0,0,1,0,0,0,0,0,2,1,2,3,0,0,2,1,2,3,0,0,0,0,2
1629,1,39,1,9119,1,1,0,1,37,38,9,8,0,0,0,1,1,1,0,2,0,0,1,3,0,0,0,0,1,1,0,0,0,3,0,1,0
1773,1,42,1,9003,1,1,2,1,19,19,4,4,3,1,0,0,1,1,0,2,0,0,2,3,2,1,0,0,2,3,1,1,0,3,3,0,1
1244,2,43,1,9991,0,1,2,1,37,37,4,9,0,0,0,0,0,0,0,3,0,1,2,3,1,1,0,0,1,1,1,0,0,2,3,0,0
3901,1,17,3,9254,1,1,1,1,37,37,9,6,1,1,0,0,1,0,1,1,0,0,2,3,1,1,0,0,2,3,1,1,0,0,2,1,1
1006,1,17,6,9500,1,1,2,1,37,37,9,6,2,1,0,0,1,0,1,0,0,0,3,2,3,3,0,0,3,2,3,3,0,2,3,0,2
2505,1,1,6,9500,1,1,3,1,19,19,9,9,2,1,0,0,1,0,1,0,0,0,3,2,3,3,0,0,3,2,3,3,0,2,3,0,2
1278,1,39,1,8014,0,1,1,1,1,12,4,5,0,0,0,0,1,1,1,2,0,0,2,1,1,1,0,0,2,3,1,1,0,2,1,2,1
1378,1,1,5,9070,1,1,0,1,19,37,5,5,2,1,0,1,0,1,0,2,0,0,2,1,1,3,0,0,2,1,0,0,3,0,0,0,0
1115,1,18,1,9500,1,1,0,1,38,37,9,7,1,1,0,0,1,0,0,0,0,0,3,2,3,2,0,0,3,2,3,2,0,0,0,0,2
4263,2,39,1,9991,0,12,1,1,37,1,9,4,3,0,0,0,1,1,0,3,0,0,1,2,1,1,0,0,1,2,1,1,0,0,2,1,0
774,1,1,1,9085,1,1,1,1,3,1,2,8,1,1,0,0,1,0,0,0,0,0,1,3,1,1,0,0,2,3,1,1,0,2,1,2,1
1242,1,39,1,9119,1,19,1,1,1,19,4,5,0,0,0,0,1,1,0,2,0,0,1,3,1,0,0,0,1,3,1,0,0,2,0,2,1
1056,1,1,2,9500,1,1,1,1,1,37,4,4,1,1,0,0,1,0,1,0,0,0,3,1,3,2,0,0,3,2,3,2,0,1,1,3,0
2292,1,18,1,9147,1,1,1,1,34,34,90,90,2,0,0,0,1,1,0,2,0,0,1,3,1,3,0,0,1,3,1,1,0,0,0,0,0
1988,1,1,2,9500,1,1,0,1,19,37,3,3,0,1,0,0,1,0,1,2,0,0,3,2,2,2,0,0,3,2,3,2,0,1,1,3,2
151,1,1,1,9085,1,1,1,1,1,38,4,7,1,0,0,0,1,0,0,0,0,0,1,1,1,2,0,0,1,1,1,3,0,0,2,1,2
1273,2,51,1,9853,1,1,1,1,37,37,7,8,1,0,0,0,1,0,0,3,0,0,3,1,0,0,0,0,2,0,0,0,0,0,1,3,0
2040,1,1,5,9853,1,1,1,1,38,37,9,9,1,1,0,1,0,0,0,1,0,0,2,2,1,1,0,0,2,3,1,1,0,1,1,2,0
3117,1,1,4,9773,1,1,0,1,19,19,9,7,1,1,0,0,1,0,0,1,0,0,2,1,3,3,0,0,2,1,3,2,0,2,0,2,2
2787,1,1,3,9670,1,1,0,1,37,37,7,7,0,1,0,0,1,1,0,0,0,0,1,1,1,1,0,0,1,1,1,1,0,0,0,0,1
331,1,44,1,9119,1,39,3,1,19,37,4,7,3,0,0,1,1,0,0,3,0,0,1,1,0,0,0,0,1,1,0,0,0,3,0,1,0
1354,1,1,1,9238,1,1,0,1,1,38,5,8,0,0,0,0,1,0,1,1,0,0,2,3,2,0,0,0,2,2,2,1,0,1,1,3,1
739,1,51,1,9773,1,1,3,1,1,19,8,8,0,1,0,0,1,1,0,1,0,1,3,1,2,3,0,1,1,1,1,2,0,0,1,3,0
2895,2,1,1,8014,0,1,3,1,37,37,9,9,3,0,0,0,1,0,0,3,0,0,2,1,3,1,0,0,2,1,2,0,0,1,1,2,2
463,1,39,1,9147,1,19,1,1,3,1,3,5,3,1,0,1,1,0,0,2,0,0,1,2,1,0,0,0,1,1,1,1,0,2,1,2,2
1614,2,39,1,8014,0,1,0,1,38,37,5,3,0,0,0,0,1,0,1,3,0,0,2,1,2,1,0,0,2,1,2,1,0,1,1,2,2
4043,1,17,2,9500,1,1,3,1,2,38,3,8,3,1,0,0,1,0,0,0,0,0,3,3,3,1,0,0,3,3,3,2,0,2,3,0,1
927,2,39,1,8014,0,1,1,1,37,37,6,8,0,0,0,1,1,0,0,3,0,2,3,3,3,1,0,1,3,3,2,1,0,2,0,2,1
2167,1,1,6,9147,1,1,0,1,38,38,9,9,0,1,0,0,1,0,0,1,0,0,1,2,1,1,0,0,1,2,2,1,0,1,1,3,2
3134,1,17,1,9500,1,1,3,1,2,38,2,10,3,1,0,0,1,0,0,0,0,0,3,2,3,2,0,0,3,3,2,2,0,2,0,2,1
3019,1,17,6,9238,1,1,2,1,3,3,1,2,1,1,0,0,1,0,0,0,0,0,2,3,2,0,0,0,2,3,2,1,0,3,3,0,2
3286,1,7,1,9556,1,43,3,1,38,19,9,9,3,0,0,0,1,1,0,3,0,0,3,3,1,1,0,0,3,3,0,0,2,1,1,3,0
2168,1,18,2,9500,1,1,1,1,1,3,3,2,1,1,0,0,1,0,0,0,0,0,3,2,3,2,0,0,3,2,3,2,0,3,0,1,2
2261,1,43,1,9147,1,1,0,1,1,1,4,4,0,0,0,0,1,1,0,2,0,0,1,1,0,0,0,0,1,2,1,1,0,3,3,0,0
2006,2,39,1,8014,0,1,3,1,37,37,9,8,1,0,0,0,1,0,0,3,0,0,2,1,2,3,0,0,2,1,2,3,0,1,1,2,2
1271,1,43,1,9147,1,1,1,1,19,38,9,9,2,1,0,0,1,0,0,0,0,0,1,1,1,2,0,0,1,1,1,2,0,3,0,1,2
1769,1,51,1,9147,1,1,0,1,3,3,2,2,0,0,0,1,1,1,0,3,0,1,3,3,1,1,0,2,3,3,1,0,0,0,1,3,1
955,1,17,4,9670,1,1,0,1,1,1,4,90,1,1,0,0,1,1,0,0,0,0,1,1,1,2,0,0,1,1,1,1,0,0,2,1,0
4249,2,43,1,9991,0,3,1,1,37,37,9,9,2,0,0,0,1,0,0,3,0,2,3,3,3,3,0,3,3,3,3,3,0,2,3,0,2
1334,1,1,1,9500,1,1,1,1,38,38,5,5,1,0,0,0,1,0,0,0,0,0,3,1,3,2,0,0,3,2,3,2,0,3,0,1,2
638,1,17,3,9238,1,1,0,1,1,1,4,5,0,0,0,0,1,0,0,0,0,0,1,3,1,1,0,0,1,3,1,1,0,3,3,0,2
3093,1,43,1,9500,1,1,3,1,29,38,90,3,2,1,0,0,1,0,1,2,0,3,3,3,3,3,3,3,3,3,3,3,3,0,2,1,2
4360,1,17,4,9500,1,1,2,1,19,37,4,8,2,1,0,0,1,0,0,0,0,0,3,2,3,1,0,0,3,2,3,1,0,0,2,1,2
3677,1,1,2,9773,1,1,1,1,19,38,5,0,2,1,0,0,1,0,0,0,0,0,2,3,1,2,0,0,1,3,0,0,0,0,2,1,0
4025,4,1,1,9991,0,1,2,1,37,37,9,7,3,0,0,0,1,0,1,3,0,0,1,2,2,0,0,0,1,2,2,1,0,0,0,0,1
3081,1,1,6,9500,1,1,0,1,19,37,3,5,0,1,0,1,1,1,1,1,0,0,3,1,3,2,0,0,3,2,3,2,0,2,1,2,2
3426,1,18,1,9147,1,1,0,1,38,38,5,5,0,1,0,0,1,0,0,2,0,0,1,1,2,0,0,0,1,3,1,1,0,1,1,2,1
3236,1,17,1,9085,1,1,2,1,1,19,4,9,3,1,0,0,1,0,0,0,0,0,1,2,2,3,0,0,1,1,2,2,0,1,1,2,2
1407,1,1,2,9773,1,1,1,1,38,1,9,9,1,1,0,0,1,0,0,0,0,0,2,1,2,1,0,0,2,1,2,1,0,1,1,2,1
3346,1,39,1,9500,1,1,0,1,37,37,9,8,0,0,0,0,1,1,0,3,0,0,3,3,0,0,0,0,3,1,0,0,0,2,0,2,0
3616,1,1,1,9119,1,1,3,1,19,19,9,8,2,0,0,0,0,1,1,0,0,0,1,1,2,3,0,0,1,1,2,3,0,0,1,3,1
2749,2,39,1,9991,0,1,3,1,37,37,9,7,1,0,0,0,1,1,0,3,0,0,1,2,1,1,0,0,1,1,2,1,1,0,2,1,0
441,1,43,1,9130,1,1,1,1,19,38,4,5,1,1,0,1,1,0,0,0,0,0,1,3,1,1,0,0,1,2,1,1,0,2,3,0,1
1715,1,17,2,9500,1,1,2,1,1,19,4,10,2,1,0,0,1,0,0,0,0,0,3,2,3,2,0,0,3,2,3,3,0,0,0,0,2
3401,1,1,1,9670,1,1,1,1,37,19,7,7,1,0,0,0,1,0,0,1,0,0,2,2,3,3,0,0,2,3,2,3,0,3,3,0,1
1938,1,39,1,9085,1,1,3,1,19,19,4,10,0,0,0,0,1,0,0,2,0,1,2,3,2,2,0,1,2,3,1,1,0,2,0,2,0
2321,1,43,1,9070,1,1,3,1,1,2,4,2,0,0,0,0,1,1,0,3,0,1,2,2,2,3,1,0,2,3,1,3,0,2,0,2,1
1491,1,1,1,9773,1,1,1,1,1,3,9,9,0,0,0,0,1,1,0,1,0,0,2,2,2,1,0,0,2,2,2,1,0,3,0,1,2
3240,4,39,1,9991,0,1,1,1,37,37,9,9,2,0,0,0,1,0,0,3,0,0,1,3,1,0,0,0,1,2,2,0,0,2,3,0,1
2362,1,1,5,9147,1,1,0,1,19,19,9,9,0,1,0,0,1,1,0,1,0,0,1,2,1,0,0,0,1,1,2,2,0,2,1,2,2
1261,1,42,1,9119,1,1,1,1,19,37,9,3,3,0,0,1,1,1,0,2,0,0,1,1,0,0,0,1,2,1,1,3,0,2,0,2,0
2181,1,17,1,9238,1,1,1,1,19,19,5,4,0,0,0,0,1,0,1,0,0,0,2,2,2,0,0,0,2,2,2,0,0,2,1,2,2
2150,1,1,1,9853,1,1,1,1,1,19,3,3,1,1,0,0,1,0,0,1,0,0,3,1,3,3,0,0,3,1,3,2,0,1,1,3,2
3487,1,1,1,9670,1,1,1,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0
4143,1,39,1,9556,1,1,1,1,19,38,9,8,0,0,0,0,1,0,0,2,0,0,3,3,2,2,0,0,3,3,3,1,0,2,1,2,1
56,2,7,1,9254,1,3,1,1,1,3,4,3,2,0,0,0,1,0,0,3,0,0,1,3,0,0,0,0,1,1,0,0,0,2,1,2,0
148,1,1,1,9147,1,1,2,1,3,19,2,10,2,0,0,0,1,0,0,0,0,0,1,3,1,2,0,0,1,2,1,3,0,2,0,2,2
512,1,39,2,9670,1,1,2,1,34,34,0,0,0,0,0,0,1,0,0,3,0,0,1,1,1,2,0,0,1,1,1,1,0,0,2,1,2
3797,1,43,2,9670,1,1,2,1,3,19,1,7,1,1,0,0,1,1,0,2,0,0,2,3,0,0,0,0,2,1,0,0,0,3,0,1,0
2374,1,39,1,9130,1,1,3,1,19,19,9,5,3,1,0,0,1,1,0,2,0,0,1,3,1,3,1,0,1,2,1,1,0,0,0,0,1
373,4,39,1,9991,0,1,2,1,1,37,141,192,2,0,0,0,1,0,0,3,0,0,1,2,1,1,0,0,1,2,1,2,0,2,0,2,2
4173,1,1,2,9500,1,1,0,1,37,37,7,7,0,1,0,0,1,0,1,1,0,0,3,3,3,3,0,0,3,2,3,3,0,1,1,3,2
1014,1,18,2,9147,1,1,0,1,37,38,191,143,0,1,0,0,1,0,1,1,0,0,1,1,1,1,0,0,1,1,2,1,0,0,1,3,2
4380,1,7,1,9500,1,2,2,1,38,37,7,8,3,0,0,0,1,0,0,3,0,0,3,3,1,1,2,0,3,3,1,1,2,2,3,0,0
4337,1,1,1,9085,1,1,0,1,1,19,4,9,0,1,0,0,1,0,0,2,0,0,1,1,2,2,2,0,1,3,1,2,0,2,3,0,2
3724,1,1,2,9670,1,1,0,1,1,1,9,9,0,1,0,0,1,1,1,0,0,0,1,1,1,1,0,0,1,1,2,1,0,0,0,0,0
3139,1,1,1,9853,1,1,1,1,19,38,2,7,2,1,0,0,1,0,1,0,0,0,2,2,2,1,0,0,2,3,1,1,0,0,2,1,1
746,1,51,1,9003,1,39,1,1,1,19,4,4,1,1,0,1,0,1,0,2,0,0,1,3,1,1,0,0,1,3,1,1,0,0,1,3,0
4056,1,1,2,9085,1,1,0,1,1,1,193,101,2,0,0,0,1,0,0,0,0,0,2,2,3,3,0,0,3,3,1,2,0,2,1,2,2
2769,1,1,1,9500,1,1,0,1,1,19,9,8,0,1,0,0,1,0,1,0,0,0,3,2,0,0,0,0,3,2,1,0,0,3,3,0,0
1248,1,53,1,9670,1,42,2,1,19,37,3,6,3,1,0,1,1,0,0,2,0,0,2,3,1,1,0,0,2,3,1,1,0,0,1,3,1
250,1,1,3,9070,1,1,0,1,19,38,9,9,1,1,0,0,1,0,0,0,0,0,1,1,1,2,0,0,1,1,1,2,0,0,0,0,1
521,1,17,1,9130,1,1,1,1,3,19,2,9,0,0,0,0,1,0,0,0,0,0,1,3,1,1,2,0,1,1,1,2,0,0,0,0,2
1316,1,17,2,9085,1,1,0,1,1,19,4,9,0,1,0,0,1,0,0,0,0,0,1,3,1,1,2,0,1,2,1,1,0,0,0,0,1
507,1,1,2,9773,1,1,2,1,19,1,9,3,2,1,0,0,1,0,0,0,0,0,1,1,2,2,0,0,1,1,2,3,0,2,3,0,2
2344,1,17,1,9500,1,1,1,1,3,3,2,2,2,0,0,0,1,1,0,0,0,0,3,2,3,1,0,0,3,3,3,1,0,2,1,2,2
3581,2,1,1,9556,1,1,3,1,19,19,193,144,3,0,0,1,1,1,0,2,0,0,3,2,3,1,0,0,3,3,3,3,0,1,1,2,2
2152,1,1,4,9500,1,1,2,1,38,37,7,7,1,1,0,0,1,0,0,0,0,0,3,2,3,3,0,0,3,2,3,2,0,3,3,0,2
1042,4,43,1,9670,1,1,3,1,37,37,9,6,0,0,0,0,1,0,0,3,0,2,3,2,3,1,0,2,3,3,2,1,0,0,0,0,2
310,1,51,1,9238,1,1,3,1,3,19,2,1,0,0,0,1,1,0,0,3,0,0,1,1,2,3,0,0,1,1,2,3,0,1,1,3,2
3660,1,1,3,9238,1,1,0,1,19,1,7,10,0,1,0,1,1,0,0,0,0,0,2,2,0,0,0,0,1,1,0,0,0,2,0,2,0
158,1,1,3,9238,1,1,0,1,19,1,9,10,1,1,0,0,1,0,0,1,0,0,1,3,1,0,0,0,1,2,2,1,0,0,0,0,2
2308,1,1,1,9500,1,1,3,1,19,1,90,90,2,0,0,0,1,1,0,0,0,0,3,2,0,0,3,0,3,2,0,0,3,1,1,2,0
2323,1,39,1,9500,1,1,0,1,1,37,9,9,1,1,0,0,1,1,0,3,0,0,3,1,3,3,0,0,3,1,3,3,0,0,2,1,1
2888,1,17,1,9238,1,1,1,1,37,37,9,7,1,0,0,0,1,0,1,0,0,0,2,2,2,3,0,0,2,1,2,1,0,3,0,1,2
2021,1,39,1,9853,1,1,2,1,19,1,9,4,2,0,0,0,0,0,0,3,0,0,2,0,0,0,0,0,2,0,0,0,0,2,3,0,0
1141,1,17,6,9147,1,1,0,1,19,38,7,9,1,0,0,0,1,0,1,0,0,0,1,1,1,2,0,0,1,2,1,1,0,2,3,0,1
2316,1,39,1,9119,1,19,1,1,1,1,4,3,2,0,0,1,0,1,0,3,0,0,1,2,1,2,0,0,1,2,1,3,3,3,0,1,0
4416,1,43,2,9500,1,1,2,1,38,38,9,5,2,0,0,0,1,0,0,2,0,3,3,3,3,2,2,3,3,3,3,2,2,0,2,1,2
4243,1,1,1,9070,1,1,1,1,4,39,2,2,3,1,0,0,1,0,0,0,0,1,3,3,3,1,2,0,3,3,3,0,0,2,0,2,1
4184,1,1,1,9238,1,1,2,1,38,38,0,7,2,1,0,0,1,0,0,0,0,0,3,2,2,0,0,0,3,3,2,1,0,0,2,1,2
2144,2,39,1,8014,0,12,0,1,37,37,7,9,1,0,0,0,1,0,0,3,0,0,2,1,2,1,0,0,2,1,2,3,0,1,1,2,2
2533,1,17,1,9130,1,1,2,1,2,19,2,6,2,1,0,0,1,0,1,0,0,0,2,1,2,2,1,0,2,2,2,2,0,0,1,3,1
3666,2,42,1,9070,1,1,3,1,37,25,0,4,3,0,0,0,1,1,0,3,0,3,3,3,3,3,0,3,3,2,2,3,0,0,0,0,0
2762,1,39,1,8014,0,19,0,1,37,37,5,5,0,1,0,0,1,0,1,3,0,0,2,3,1,2,0,0,2,3,1,1,0,0,2,1,1
1018,1,17,4,9670,1,1,0,1,19,37,9,99,0,1,1,1,0,0,1,0,0,0,2,1,1,0,0,0,2,0,0,0,0,2,3,0,0
2812,1,17,5,9500,1,1,2,1,1,1,4,3,2,1,0,0,1,0,0,0,0,0,3,1,3,2,0,0,3,2,3,3,0,1,1,3,2
690,4,39,1,9130,1,19,1,1,37,38,9,4,0,0,0,0,1,1,0,3,0,0,1,0,0,0,0,0,1,0,0,0,0,3,3,0,0
3097,1,17,4,9773,1,1,0,1,38,19,9,9,1,0,0,0,1,0,0,0,0,0,2,2,1,1,0,0,2,0,0,0,0,3,3,0,0
3328,5,39,1,9119,1,1,0,1,37,37,9,9,0,0,0,1,1,1,1,3,0,0,1,3,1,3,0,0,1,3,1,1,0,0,0,0,1
3550,1,1,1,9500,1,1,2,1,38,19,194,193,3,1,0,0,1,1,0,2,0,0,3,2,3,2,0,0,3,3,2,1,0,1,1,3,1
486,1,43,2,9670,1,1,0,1,38,19,4,3,0,1,0,0,1,0,0,1,0,2,1,1,2,1,0,0,1,3,1,0,0,1,1,2,0
332,1,1,1,9238,1,1,0,1,38,38,7,7,0,1,0,0,1,0,0,1,0,0,1,1,2,1,0,0,1,1,2,2,0,2,1,2,2
888,1,1,1,9500,1,1,2,1,19,19,4,7,3,0,0,0,1,0,1,0,0,0,3,1,3,3,0,0,3,2,3,3,0,2,0,2,2
2653,2,39,2,9147,1,1,1,1,37,37,5,7,0,0,0,0,1,1,0,3,0,0,1,3,0,0,1,0,1,1,0,0,0,0,0,0,0
2830,1,17,5,9147,1,1,1,1,19,38,3,10,1,1,0,0,1,0,0,0,0,0,1,2,2,2,0,0,1,2,1,1,0,0,1,3,2
2015,1,1,1,9238,1,1,0,1,19,19,6,6,0,1,0,0,1,0,0,1,0,0,2,1,2,1,0,0,2,1,2,2,0,1,1,3,2
2629,1,39,9,9991,0,1,0,1,38,38,9,5,3,0,0,0,1,1,0,3,0,0,1,1,1,2,0,0,1,1,2,3,0,1,1,2,1
3628,1,1,1,171,1,1,3,1,3,37,9,9,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0
3891,1,1,4,9670,1,1,1,1,1,1,9,9,1,1,0,0,1,0,0,0,0,0,2,1,3,3,0,0,2,2,3,3,0,0,1,3,1
1819,1,17,3,9500,1,1,2,1,3,2,3,3,2,1,0,0,1,0,0,0,0,0,3,1,3,3,0,0,3,2,3,3,0,1,1,3,0
858,1,5,4,9119,1,1,0,1,19,37,4,6,0,1,0,0,1,1,0,2,0,0,1,1,0,0,0,0,1,1,0,0,0,0,2,1,0
1583,1,17,1,9853,1,1,0,1,37,38,9,9,1,1,0,0,1,0,1,2,0,0,2,2,2,1,0,0,2,2,2,1,0,1,1,2,0
559,1,42,1,9500,1,1,0,1,1,3,9,10,2,1,0,0,1,1,0,2,0,0,3,2,3,2,0,0,3,2,3,2,0,0,0,0,2
282,2,51,1,9991,0,1,1,1,37,37,8,4,0,0,0,0,1,0,0,3,0,1,1,1,1,3,0,0,1,1,1,3,0,0,1,3,2
2462,1,1,1,171,1,1,3,1,3,3,2,2,3,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4196,1,1,1,9500,1,1,2,1,19,37,5,5,1,0,0,0,1,0,1,2,0,0,3,2,3,3,0,0,3,2,3,3,0,2,3,0,2
3537,1,39,2,9147,1,19,1,1,38,19,4,10,0,0,0,0,0,1,0,3,0,0,1,1,0,0,0,0,1,2,0,0,0,1,1,2,0
1541,2,39,1,9853,1,12,1,1,37,37,7,8,0,0,0,0,1,0,0,3,0,0,2,0,0,0,0,0,2,0,0,0,0,3,0,1,0
1339,1,18,1,9500,1,1,1,1,37,38,7,8,1,1,0,0,1,0,1,0,0,0,3,2,3,1,0,0,3,2,3,1,0,1,1,2,2
3549,1,1,1,9500,1,1,1,1,2,19,3,9,1,0,0,0,1,1,0,2,0,0,3,2,3,3,0,0,3,2,3,3,0,0,2,1,2
1962,1,1,1,9670,1,1,0,1,1,1,5,4,0,1,0,0,1,0,1,1,0,0,2,2,2,2,0,0,2,1,2,3,0,2,1,2,2
4076,1,1,3,9500,1,1,3,1,19,38,9,7,3,1,0,0,1,0,1,0,0,0,3,2,3,3,0,0,3,2,3,3,0,2,3,0,2
1143,1,1,1,9853,1,1,3,1,19,19,9,5,3,0,0,1,1,0,1,0,0,0,2,1,2,2,0,0,2,1,2,2,0,2,3,0,2
1484,1,39,1,9500,1,19,1,1,37,37,9,7,0,0,0,0,1,0,1,3,0,0,3,2,2,0,0,0,3,2,2,1,0,0,2,1,2
3047,1,1,4,9773,1,1,2,1,37,37,0,90,2,1,0,0,1,0,0,0,0,0,2,1,3,2,0,0,2,2,2,3,0,1,1,2,0
1393,1,17,1,9238,1,1,1,1,1,19,4,9,2,1,0,0,1,0,0,0,0,0,2,1,2,2,0,0,2,1,2,3,0,2,0,2,2
3082,1,18,1,9070,1,1,3,1,38,38,7,5,3,0,0,0,1,0,1,0,0,2,3,3,3,2,0,3,3,3,3,1,0,1,1,2,2
4345,1,1,1,9773,1,1,2,1,1,19,5,10,3,1,0,0,1,0,0,0,0,0,3,1,3,2,0,0,3,1,3,2,0,0,0,0,2
1829,1,1,1,9147,1,1,1,1,38,37,5,6,1,0,0,0,1,0,1,0,0,0,1,3,1,1,0,0,1,2,2,1,0,2,0,2,1
2962,1,18,3,9070,1,1,2,1,1,1,3,4,1,0,0,0,1,0,0,0,0,0,2,1,1,1,0,0,2,1,1,1,0,0,0,0,0
322,1,1,1,9500,1,1,3,1,1,1,5,1,3,0,0,0,1,0,0,0,0,0,3,1,3,3,0,0,3,2,3,3,0,3,0,1,2
1818,1,17,4,9773,1,1,1,1,2,37,9,9,0,1,0,1,0,0,0,0,0,0,2,1,0,0,0,0,2,0,0,0,0,0,1,3,0
97,1,1,5,9500,1,1,1,1,37,37,7,7,1,1,0,0,1,0,1,0,0,0,3,1,3,3,0,0,3,2,3,3,0,2,1,2,2
1155,1,1,1,9147,1,1,0,1,1,2,10,10,0,1,0,0,1,0,0,0,0,0,1,2,1,1,0,0,1,3,1,1,0,0,1,3,1
2974,1,1,1,171,1,1,0,1,1,19,123,103,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0
468,1,1,5,9500,1,1,3,1,19,38,4,8,3,1,0,0,1,0,1,0,0,0,3,2,3,2,1,0,3,2,3,2,1,0,0,0,2
48,1,44,1,8014,0,39,1,1,1,19,9,9,2,0,0,0,1,0,1,2,0,1,1,1,2,1,0,1,1,1,2,2,0,2,1,2,2
743,1,39,1,9991,0,1,3,1,1,19,4,8,1,0,0,0,1,1,0,3,0,0,1,2,1,1,0,0,1,2,1,0,0,2,3,0,0
2559,1,1,1,9773,1,1,3,1,19,1,5,10,3,1,0,0,1,0,0,0,0,0,2,1,2,3,0,0,2,1,2,3,0,1,1,3,0
2776,1,17,2,171,1,1,3,1,19,37,9,9,3,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,1
2558,1,43,1,9147,1,1,3,1,38,19,141,171,0,0,0,0,1,0,0,0,0,0,1,3,2,1,0,0,1,2,1,0,0,2,0,2,1
3878,1,43,4,9500,1,6,0,1,38,37,5,9,1,1,0,0,1,0,1,0,0,0,3,2,3,3,0,0,3,2,3,3,0,0,2,1,2
1714,1,17,4,9238,1,1,2,1,19,37,9,9,2,1,0,0,1,0,1,0,0,0,2,2,2,2,0,0,2,3,2,1,0,2,3,0,2
442,1,17,6,9500,1,1,2,1,19,38,9,3,2,1,0,0,1,0,0,0,0,0,3,2,3,2,0,0,3,2,3,2,0,2,3,0,2
1192,1,1,1,171,1,1,3,1,19,19,7,7,3,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2
1283,1,1,1,9119,1,1,3,1,19,19,4,4,3,0,0,0,1,1,1,0,0,0,1,1,1,3,0,0,1,2,2,3,0,2,1,2,2
1980,1,1,1,9147,1,1,2,1,19,19,9,9,1,1,0,0,1,0,1,0,0,0,1,2,1,0,0,0,1,1,2,2,0,2,1,2,2
794,1,1,3,9773,1,1,0,1,19,19,3,3,0,0,0,0,1,0,1,0,0,0,1,1,2,2,0,0,2,1,2,1,0,2,1,2,2
1658,1,43,3,171,1,1,0,1,37,37,9,9,3,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2
240,1,1,3,9500,1,1,0,1,3,1,4,4,1,1,0,0,1,0,0,0,0,0,3,3,2,2,0,0,3,2,3,1,0,2,1,2,1
3915,1,1,1,9147,1,1,2,1,37,37,9,6,3,1,0,0,1,0,0,0,0,0,1,1,2,2,0,0,1,1,2,3,0,0,2,1,2
2455,1,44,1,9003,1,39,3,1,19,19,5,5,3,1,0,0,1,1,0,1,0,0,2,2,2,3,0,0,2,3,2,3,0,3,0,1,2
24,1,1,1,9500,1,1,1,1,19,19,3,7,1,0,0,0,1,0,0,0,0,0,3,2,2,2,0,0,3,2,3,3,0,1,1,3,2
1288,1,1,1,9773,1,1,0,1,36,37,0,0,2,1,0,0,1,1,0,1,0,0,2,2,1,2,0,0,2,3,1,1,0,0,2,1,2
813,1,1,1,9500,1,1,3,1,3,4,3,3,3,0,0,0,1,0,0,0,0,0,3,1,3,3,0,0,3,2,3,3,0,1,1,3,2
1221,1,1,1,9500,1,1,1,1,19,1,9,5,1,0,0,0,1,0,1,0,0,0,3,1,3,3,0,0,3,2,3,3,0,1,1,3,2
