Marital Status,Application mode,Application order,Course,Daytime/evening attendance,Previous qualification,Previous qualification (grade),Nationality,Mother's qualification,Father's qualification,Mother's occupation,Father's occupation,Admission grade,Displaced,Educational special needs,Debtor,Tuition fees up to date,Gender,Scholarship holder,Age at enrollment,International,Curricular units 1st sem (credited),Curricular units 1st sem (enrolled),Curricular units 1st sem (evaluations),Curricular units 1st sem (approved),Curricular units 1st sem (grade),Curricular units 1st sem (without evaluations),Curricular units 2nd sem (credited),Curricular units 2nd sem (enrolled),Curricular units 2nd sem (evaluations),Curricular units 2nd sem (approved),Curricular units 2nd sem (grade),Curricular units 2nd sem (without evaluations),Unemployment rate,Inflation rate,GDP,Target
2,39,1,9003,1,19,1,1,19,37,9,10,1,0,0,1,1,0,0,3,0,0,2,3,2,2,0,0,2,3,2,2,0,3,0,1,1
1,1,1,9500,1,1,0,1,19,19,194,193,0,1,0,0,1,0,0,0,0,0,3,3,1,1,0,0,3,2,2,1,0,1,1,3,1
1,1,1,171,1,1,2,1,19,4,9,2,3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,1
1,17,3,9254,1,1,0,1,37,19,5,5,0,1,0,0,1,0,0,0,0,0,2,2,1,1,0,0,3,2,1,1,0,1,1,2,1
1,1,3,9254,1,1,1,1,37,38,7,7,1,1,0,0,1,0,1,0,0,0,2,2,2,0,0,0,2,2,2,1,0,0,2,1,1
1,1,1,9238,1,1,3,1,19,38,9,9,3,1,0,1,1,0,1,0,0,0,1,2,1,1,0,0,1,3,1,1,0,0,2,1,1
1,44,1,9991,0,39,1,1,37,37,9,9,2,0,0,0,1,0,0,3,0,1,2,3,1,1,0,2,3,2,3,1,0,0,0,0,1
1,5,1,9147,1,1,1,1,19,38,5,6,0,1,0,0,1,0,0,0,0,0,1,3,1,0,0,0,1,1,1,0,0,2,0,2,1
1,1,4,9853,1,1,2,1,19,1,5,9,2,1,0,0,1,0,0,0,0,0,2,1,2,1,0,0,2,1,2,1,0,1,1,2,1
1,39,1,9500,1,1,3,1,3,19,2,5,2,0,0,0,1,0,0,2,0,0,3,3,3,2,0,0,3,3,3,2,0,2,3,0,1
1,1,1,8014,0,1,0,1,3,1,2,9,2,1,0,0,1,1,0,3,0,0,2,1,3,1,0,0,2,1,3,1,0,1,1,2,1
1,1,1,9670,1,1,1,1,1,37,4,9,2,0,0,0,1,1,0,0,0,0,1,2,1,2,0,0,1,1,1,1,0,0,2,1,1
1,44,1,9085,1,39,2,1,4,38,4,5,3,1,0,0,1,0,0,2,0,0,1,3,1,2,0,0,1,3,1,1,0,2,1,2,1
1,1,3,9070,1,1,0,1,19,38,9,9,1,1,0,0,1,0,0,0,0,0,1,1,1,2,0,0,1,1,1,2,0,0,0,0,1
1,5,1,9085,1,1,3,1,1,1,4,4,3,0,0,0,1,0,0,0,0,0,1,2,1,1,2,0,1,1,1,2,0,0,2,1,1
1,39,1,9119,1,1,1,1,19,37,9,4,3,1,0,0,1,1,0,3,0,0,1,3,1,1,0,0,1,2,1,3,2,0,2,1,1
2,43,1,9085,1,1,3,1,37,37,9,7,1,0,0,0,1,1,0,2,0,0,1,3,0,0,3,0,1,3,1,1,1,0,0,0,1
1,39,1,9085,1,1,1,1,37,19,9,7,2,1,0,0,1,0,0,3,0,0,1,3,1,1,1,0,1,3,1,0,0,2,3,0,1
1,1,1,9085,1,1,1,1,1,12,4,5,1,0,0,0,1,0,0,1,0,0,2,3,2,3,0,0,2,3,2,2,0,2,0,2,1
2,39,1,9991,0,1,3,1,34,34,99,99,0,0,0,0,1,1,0,3,0,0,1,2,1,0,0,0,1,2,1,2,1,0,2,1,1
1,39,1,9500,1,1,0,1,1,3,175,121,0,0,0,0,1,0,0,3,0,0,1,1,1,1,0,0,1,1,1,1,0,1,1,3,1
1,39,1,9238,1,1,3,1,38,19,9,9,3,1,0,0,1,0,0,2,0,0,2,2,1,3,0,0,2,3,2,3,0,0,0,0,1
1,17,1,9670,1,1,3,1,1,19,8,7,2,1,0,0,1,0,0,0,0,0,1,1,2,3,0,0,1,2,2,2,0,0,1,3,1
1,53,1,9991,0,1,2,1,38,38,191,193,3,0,0,1,1,0,0,2,0,2,3,3,3,2,0,2,3,3,2,2,0,0,1,3,1
1,1,2,9773,1,1,1,1,37,37,9,7,0,1,0,0,1,0,0,1,0,0,3,3,1,3,0,0,3,3,1,3,0,0,0,0,1
1,1,1,9254,1,1,0,1,38,37,5,5,1,0,0,0,1,0,0,0,0,0,2,3,1,0,0,0,2,1,1,2,0,3,0,1,1
1,1,1,9853,1,1,3,1,19,1,5,10,3,1,0,1,1,0,0,0,0,0,2,2,1,3,0,0,2,3,1,1,0,0,0,0,1
1,39,1,9254,1,1,3,1,19,37,7,10,0,0,0,0,1,1,0,3,0,0,1,1,2,1,0,0,1,2,1,1,0,2,3,0,1
1,1,6,9773,1,1,3,1,1,19,4,4,2,1,0,0,1,0,1,0,0,0,2,1,3,1,0,0,2,3,2,1,0,0,2,1,1
1,43,1,9556,1,1,3,1,1,1,4,8,3,1,1,0,1,0,0,1,0,1,3,3,3,2,0,0,3,2,3,2,0,2,3,0,1
1,39,1,9500,1,40,1,1,37,37,9,7,2,0,0,0,1,0,0,3,0,2,3,3,3,2,0,2,3,3,3,2,0,2,3,0,1
2,39,2,9147,1,1,2,1,37,37,9,8,0,0,0,0,1,0,0,3,0,0,1,3,1,2,1,0,1,2,2,1,0,0,0,0,1
1,1,1,9147,1,1,2,1,37,37,194,171,2,1,0,0,1,0,0,0,0,0,1,2,1,0,0,0,1,2,1,0,0,2,1,2,1
1,1,1,9853,1,1,1,1,2,19,4,4,1,1,0,0,1,0,0,0,0,0,1,2,1,2,0,0,1,2,1,1,0,0,0,0,1
1,1,2,9670,1,1,3,1,37,37,9,7,2,1,0,0,1,0,1,0,0,0,2,2,3,3,0,0,3,1,2,2,0,2,1,2,1
1,43,1,9500,1,1,0,1,37,37,9,7,1,1,0,0,1,0,1,0,0,0,3,2,2,2,0,0,3,2,2,2,0,0,2,1,1
1,39,1,9500,1,19,1,1,37,38,151,161,3,0,0,0,1,0,0,3,0,0,3,3,1,3,0,0,3,3,1,2,0,2,1,2,1
1,17,1,9254,1,1,0,1,1,1,4,9,0,1,0,0,1,0,0,2,0,0,2,3,1,1,0,0,2,3,1,1,0,0,2,1,1
1,17,1,9119,1,1,3,1,37,1,9,2,2,1,0,0,1,1,0,0,0,0,1,3,1,2,0,0,1,3,1,2,3,0,2,1,1
1,1,1,9130,1,1,1,1,1,1,3,3,3,1,0,0,1,1,0,1,0,0,1,3,1,0,3,0,1,2,1,2,0,0,0,0,1
1,17,1,9238,1,1,1,1,37,19,9,8,0,1,0,0,1,0,0,2,0,0,2,3,3,0,0,0,2,3,1,1,0,2,3,0,1
1,1,1,9670,1,1,0,1,12,12,5,7,2,1,0,0,1,0,0,0,0,0,2,2,2,3,0,0,2,2,2,3,0,1,1,3,1
1,1,1,9853,1,1,1,1,37,19,7,7,2,1,0,0,1,0,0,0,0,0,1,2,1,1,0,0,1,1,1,1,0,3,3,0,1
1,15,1,9147,1,1,2,26,1,1,9,7,3,0,0,1,1,1,0,2,1,0,1,3,1,2,0,0,1,2,1,1,0,0,1,3,1
2,39,1,9991,0,1,1,1,37,37,9,9,2,0,0,0,1,1,0,3,0,0,1,1,1,0,0,0,1,1,1,1,0,0,2,1,1
1,1,1,9670,1,1,1,1,19,1,5,7,1,1,0,0,1,0,0,0,0,0,2,1,2,2,0,0,2,3,1,1,0,2,0,2,1
1,1,2,9773,1,1,0,1,37,37,9,9,2,1,0,0,1,0,1,0,0,0,2,3,1,0,0,0,2,3,1,1,0,0,0,0,1
1,39,1,9238,1,1,3,1,38,1,9,3,1,0,0,1,1,1,0,3,0,1,3,3,3,0,0,0,2,3,1,0,0,1,1,2,1
1,1,1,9670,1,1,1,1,1,19,7,5,2,1,0,0,1,1,0,1,0,0,2,3,2,2,0,0,2,2,1,2,0,2,1,2,1
1,43,1,9670,1,1,3,1,38,1,8,10,3,1,0,0,1,1,0,0,0,0,1,3,1,3,0,0,1,1,1,2,0,2,0,2,1
